"RealSetNum","RealRepNum","RepNum","Model","AgentStepTime","NumAgents","Neighbors","FractionInformed","AvoidRadius","AlignRadius","AttractRadius","AlignYIntercept","ObstacleRadius","ObsVisibility","TurnRate","AvoidWeight","AlignWeight","AttractWeight","ObstacleWeight","numCaught","MeanGoalTime","MedianGoalTime","NumSucceed","SuccessRate","meanPersY","meanPersX","flockingEscape","whichParam"
"133","33",27,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,93.7520000000111,93.1100000000108,10,1,13.1087059021409,17.9211103986866,1,"AttractWeight"
"133","34",28,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,139.307000000018,139.175000000018,10,1,18.946573729135,17.6545739133317,1,"AttractWeight"
"133","35",29,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,106.006000000017,105.875000000017,10,1,13.4849628043883,35.2903228714707,1,"AttractWeight"
"133","36",30,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,102.435000000016,102.160000000016,10,1,10.2757647675614,14.1392732132417,1,"AttractWeight"
"133","37",31,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,90.1980000000092,90.3950000000094,10,1,9.05657788179615,16.7344778977559,1,"AttractWeight"
"133","38",32,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,91.0790000000097,90.5400000000094,10,1,12.1571903922292,20.9797012406331,1,"AttractWeight"
"133","39",33,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,106.061000000017,105.715000000017,10,1,12.4162894990898,16.7864599363573,1,"AttractWeight"
"133","4",34,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,114.355000000022,118.020000000023,10,1,15.9131168822434,14.8292564266336,1,"AttractWeight"
"133","40",35,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,190.912999999971,191.024999999971,10,1,35.1483395938342,25.859592695363,1,"AttractWeight"
"133","41",36,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,127.403000000022,131.625000000025,10,1,11.6266446077171,17.839805003612,1,"AttractWeight"
"133","42",37,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,152.105000000006,152.030000000007,10,1,30.9002454009136,23.5240553388479,1,"AttractWeight"
"133","43",38,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,84.1260000000061,82.9700000000056,10,1,9.49090538181105,15.76597366296,1,"AttractWeight"
"133","44",39,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,139.858000000018,139.395000000018,10,1,32.892600973486,35.5238877312274,1,"AttractWeight"
"133","45",40,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,114.739000000022,114.660000000022,10,1,17.8043996068142,21.9082395074947,1,"AttractWeight"
"133","46",41,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,178.215999999983,178.359999999983,10,1,54.1920196021864,27.2682204771062,1,"AttractWeight"
"133","47",42,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,115.921000000022,119.960000000024,10,1,14.9584421251397,21.014768392711,1,"AttractWeight"
"133","48",43,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,170.98899999999,171.254999999989,10,1,38.2494631482095,18.3047204284944,1,"AttractWeight"
"133","49",44,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,6,99.5216666666807,99.545000000014,6,1,13.5472130135667,15.659981290505,1,"AttractWeight"
"133","5",45,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,8,111.07500000002,111.00000000002,8,1,20.4141010380379,16.1771468257795,1,"AttractWeight"
"133","50",46,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,123.127000000026,122.575000000026,10,1,13.9554256575387,20.9871834964142,1,"AttractWeight"
"133","6",47,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,104.772000000017,103.950000000016,10,1,18.4241458643576,19.5250264505278,1,"AttractWeight"
"133","7",48,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,172.762999999988,185.959999999976,10,1,9.23983393549051,14.639405943724,1,"AttractWeight"
"133","8",49,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,10,138.197000000019,138.11000000002,10,1,28.5496458999355,25.5697093791771,1,"AttractWeight"
"133","9",50,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,50,1,6,185.409999999957,234.119999999932,6,1,6.64567106840652,12.7324992072598,1,"AttractWeight"
"134","1",1,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.11992846014735,6.36741756695433,0,"ObstacleWeight"
"134","10",2,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.74656212975587,6.47814132206577,0,"ObstacleWeight"
"134","11",3,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.12170121040464,6.53545338377601,0,"ObstacleWeight"
"134","12",4,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.66174727738829,6.22184389274438,0,"ObstacleWeight"
"134","13",5,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.48890656385883,6.03141183251188,0,"ObstacleWeight"
"134","14",6,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.92471870160925,5.96113502270474,0,"ObstacleWeight"
"134","15",7,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.99462328288241,6.41106971316985,0,"ObstacleWeight"
"134","16",8,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.84416078198231,6.30220638319081,0,"ObstacleWeight"
"134","17",9,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.06474339125032,5.89238212541776,0,"ObstacleWeight"
"134","18",10,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.56574499940273,6.00067551248588,0,"ObstacleWeight"
"134","19",11,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.35799207812177,6.46078414475085,0,"ObstacleWeight"
"134","2",12,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.63996908655024,6.15428351341093,0,"ObstacleWeight"
"134","20",13,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.6171703662208,5.99381085466412,0,"ObstacleWeight"
"134","21",14,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.69878835345822,6.31643005722341,0,"ObstacleWeight"
"134","22",15,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.66228879850933,6.12625882039787,0,"ObstacleWeight"
"134","23",16,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.71695868423243,6.42152796534357,0,"ObstacleWeight"
"134","24",17,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.75119404835911,6.37567960297836,0,"ObstacleWeight"
"134","25",18,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.68771269413208,6.31936268361347,0,"ObstacleWeight"
"134","26",19,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.56386412811419,6.38289601241665,0,"ObstacleWeight"
"134","27",20,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.37073891711967,5.80804174589158,0,"ObstacleWeight"
"134","28",21,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.46256763567093,5.95798520347162,0,"ObstacleWeight"
"134","29",22,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.49923607642696,6.29077453009236,0,"ObstacleWeight"
"134","3",23,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.30358793126093,6.34024758766327,0,"ObstacleWeight"
"134","30",24,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.36444326978343,6.23952951634046,0,"ObstacleWeight"
"134","31",25,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,1.84976022759297,5.98887114857682,0,"ObstacleWeight"
"134","32",26,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.16175442508243,6.29893883851287,0,"ObstacleWeight"
"134","33",27,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.50380750227103,6.37825152359745,0,"ObstacleWeight"
"134","34",28,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,1.97341618436355,6.11291135568941,0,"ObstacleWeight"
"134","35",29,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.43430981159354,6.26765855529728,0,"ObstacleWeight"
"134","36",30,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.90934187455309,6.34691415133038,0,"ObstacleWeight"
"134","37",31,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,5.30232418033893,6.69898414262638,0,"ObstacleWeight"
"134","38",32,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,5.0502714237006,5.87298927200079,0,"ObstacleWeight"
"134","39",33,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.18418513084618,6.56896945159699,0,"ObstacleWeight"
"134","4",34,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,4.27117850788074,6.53723960143888,0,"ObstacleWeight"
"134","40",35,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,4.21923291047594,6.5636378448804,0,"ObstacleWeight"
"134","41",36,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.44981068850385,6.32324094801751,0,"ObstacleWeight"
"134","42",37,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,4.01132799559148,6.17672124269592,0,"ObstacleWeight"
"134","43",38,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.65387703322938,6.11948102995452,0,"ObstacleWeight"
"134","44",39,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.12239649957087,6.3262732846344,0,"ObstacleWeight"
"134","45",40,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,3.35569956884075,6.21306960250847,0,"ObstacleWeight"
"134","46",41,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,4.51759166676685,6.38434950081259,0,"ObstacleWeight"
"134","47",42,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,220.417499999945,220.719999999944,4,0.4,6.54869095434865,8.0281508066824,1,"ObstacleWeight"
"134","48",43,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.60083497569391,6.14070314416081,0,"ObstacleWeight"
"134","49",44,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.58185992009896,6.35503549898949,0,"ObstacleWeight"
"134","5",45,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.8210675120836,6.53490398043989,0,"ObstacleWeight"
"134","50",46,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.52325405644528,6.31570126816728,0,"ObstacleWeight"
"134","6",47,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.34589990155078,6.30569506088556,0,"ObstacleWeight"
"134","7",48,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.69138145408878,6.29426092921191,0,"ObstacleWeight"
"134","8",49,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.80825379891784,6.51723927163492,0,"ObstacleWeight"
"134","9",50,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,0.1,10,NA,NA,0,0,2.56911643725935,6.38954110683162,0,"ObstacleWeight"
"135","1",1,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,94.4530000000114,93.9600000000111,10,1,14.7562702406147,19.9107442978592,1,"ObstacleWeight"
"135","10",2,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,103.538000000016,102.850000000015,10,1,18.499876313914,25.3552214952923,1,"ObstacleWeight"
"135","11",3,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,112.992000000021,112.330000000021,10,1,17.7884723426357,18.053387345189,1,"ObstacleWeight"
"135","12",4,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,88.2010000000082,87.685000000008,10,1,12.478480791827,19.0898951076198,1,"ObstacleWeight"
"135","13",5,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,121.359000000024,126.600000000028,10,1,15.6501873901616,14.8066202083544,1,"ObstacleWeight"
"135","14",6,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,112.23500000002,112.11000000002,10,1,10.2591351500563,13.1825290529734,1,"ObstacleWeight"
"135","15",7,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,96.0610000000123,95.7900000000121,10,1,16.2091683017309,23.2053653392628,1,"ObstacleWeight"
"135","16",8,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,88.7410000000085,88.4250000000084,10,1,12.8416505154525,13.6020973411623,1,"ObstacleWeight"
"135","17",9,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,142.141000000016,141.960000000016,10,1,14.2162939760507,24.881156796136,1,"ObstacleWeight"
"135","18",10,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,93.1250000000107,93.2800000000108,10,1,16.1920869602875,26.0784509063772,1,"ObstacleWeight"
"135","19",11,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,95.2890000000118,94.0250000000112,10,1,12.2937220240993,15.6857393520797,1,"ObstacleWeight"
"135","2",12,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,144.078999999969,84.1000000000061,10,1,7.45368379771208,13.5371988025287,1,"ObstacleWeight"
"135","20",13,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,101.757000000015,101.845000000015,10,1,17.8047864832132,30.702313002125,1,"ObstacleWeight"
"135","21",14,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,97.0960000000128,96.3750000000124,10,1,15.87807656944,15.5842873207372,1,"ObstacleWeight"
"135","22",15,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,83.4940000000058,82.8950000000055,10,1,11.149906176397,21.6882592695528,1,"ObstacleWeight"
"135","23",16,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,119.356999999996,86.8650000000075,10,1,7.84170408223626,11.6293728178619,1,"ObstacleWeight"
"135","24",17,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,109.284000000019,108.840000000019,10,1,21.1982192602721,25.8813527379494,1,"ObstacleWeight"
"135","25",18,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,95.8340000000121,95.9050000000122,10,1,15.675599798265,14.4154842919644,1,"ObstacleWeight"
"135","26",19,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,115.455000000022,115.230000000022,10,1,25.7230540470436,24.3649044732939,1,"ObstacleWeight"
"135","27",20,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,164.263999999988,173.609999999987,10,1,17.6907795693633,24.0824027440774,1,"ObstacleWeight"
"135","28",21,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,9,108.137777777796,107.190000000018,9,1,20.07577717529,17.7319652540074,1,"ObstacleWeight"
"135","29",22,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,108.493000000019,108.425000000018,10,1,21.646123376831,18.7433853365818,1,"ObstacleWeight"
"135","3",23,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,115.085000000022,114.520000000022,10,1,24.7292963069042,17.7556906041119,1,"ObstacleWeight"
"135","30",24,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,90.1910000000092,89.2100000000087,10,1,12.85573964531,15.1935949176258,1,"ObstacleWeight"
"135","31",25,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,101.867000000015,101.040000000015,10,1,18.4315280529614,24.5194020357566,1,"ObstacleWeight"
"135","32",26,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,86.2830000000072,85.845000000007,10,1,12.0175408751251,20.0077111944019,1,"ObstacleWeight"
"135","33",27,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,119.236000000024,118.385000000024,10,1,26.1419165150266,24.8021590906061,1,"ObstacleWeight"
"135","34",28,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,78.5940000000033,77.880000000003,10,1,9.79792969477174,18.2987825402857,1,"ObstacleWeight"
"135","35",29,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,108.942000000019,109.140000000019,10,1,21.2740732519523,18.4071248991092,1,"ObstacleWeight"
"135","36",30,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,99.322000000014,98.5550000000135,10,1,17.2113743484788,23.7206379999425,1,"ObstacleWeight"
"135","37",31,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,82.8640000000055,82.5700000000054,10,1,10.9742527418172,15.3320888251087,1,"ObstacleWeight"
"135","38",32,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,166.941999999993,166.419999999994,10,1,50.25400505389,23.4335465702551,1,"ObstacleWeight"
"135","39",33,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,108.919000000019,109.085000000019,10,1,21.5365299261362,27.1895045919787,1,"ObstacleWeight"
"135","4",34,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,116.911000000023,120.765000000025,10,1,13.2309989486944,18.0496184917842,1,"ObstacleWeight"
"135","40",35,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,126.482000000027,125.880000000028,10,1,29.954248732143,26.043988462568,1,"ObstacleWeight"
"135","41",36,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,136.420000000021,136.610000000021,10,1,10.0934665192139,22.5910745954256,1,"ObstacleWeight"
"135","42",37,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,123.925000000017,135.690000000021,10,1,19.2658998037477,21.613180295834,1,"ObstacleWeight"
"135","43",38,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,95.558000000012,95.0500000000117,10,1,15.3082136973198,22.9103651729827,1,"ObstacleWeight"
"135","44",39,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,124.055000000027,124.070000000026,10,1,7.01895123717644,16.5784543178038,1,"ObstacleWeight"
"135","45",40,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,116.757000000023,116.285000000023,10,1,26.1809819151494,26.4359984841566,1,"ObstacleWeight"
"135","46",41,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,144.976000000013,143.920000000014,10,1,30.8621865146884,26.1990752387309,1,"ObstacleWeight"
"135","47",42,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,128.091000000027,128.255000000028,10,1,8.51741405382549,15.7460893901561,1,"ObstacleWeight"
"135","48",43,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,115.790000000022,115.655000000023,10,1,13.0486390036614,15.2448455866941,1,"ObstacleWeight"
"135","49",44,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,130.325000000019,135.630000000021,10,1,19.4358154696813,18.6160938791583,1,"ObstacleWeight"
"135","5",45,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,97.2650000000129,96.1550000000123,10,1,16.4826416444584,22.6144605006581,1,"ObstacleWeight"
"135","50",46,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,102.272000000015,101.720000000015,10,1,14.0445817447424,23.622433696849,1,"ObstacleWeight"
"135","6",47,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,112.02900000002,111.79000000002,10,1,9.37933855219885,15.3014573208309,1,"ObstacleWeight"
"135","7",48,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,98.2400000000134,97.7150000000131,10,1,13.0790229707371,19.3185927203561,1,"ObstacleWeight"
"135","8",49,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,106.250000000017,105.900000000017,10,1,18.6088536004446,16.2399299519727,1,"ObstacleWeight"
"135","9",50,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,10,1,0.1,10,109.225000000019,109.160000000019,10,1,20.9275210251296,24.7323453643846,1,"ObstacleWeight"
"136","1",1,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.89885918695168,6.35541766736941,0,"ObstacleWeight"
"136","10",2,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.89154940366723,6.24491083661617,0,"ObstacleWeight"
"136","11",3,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.71380643490826,6.39709006698339,0,"ObstacleWeight"
"136","12",4,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,1.97241884715506,6.24035039445886,0,"ObstacleWeight"
"136","13",5,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.74633286273667,6.01270384186669,0,"ObstacleWeight"
"136","14",6,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.17593452349809,6.35399212286775,0,"ObstacleWeight"
"136","15",7,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,1.93099408601459,6.25088828684839,0,"ObstacleWeight"
"136","16",8,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.79686832938006,6.15457660316604,0,"ObstacleWeight"
"136","17",9,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.96656980597501,6.16904487674433,0,"ObstacleWeight"
"136","18",10,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,142.980000000015,142.980000000015,1,0.1,2.93082622116797,6.64725311668291,0,"ObstacleWeight"
"136","19",11,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,1.81349284552702,5.97239614167719,0,"ObstacleWeight"
"136","2",12,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.3494193281162,5.94645135320948,0,"ObstacleWeight"
"136","20",13,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.17318607737537,6.44477455451795,0,"ObstacleWeight"
"136","21",14,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.86686902602625,6.09153808808573,0,"ObstacleWeight"
"136","22",15,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.59463862599374,6.2520389811623,0,"ObstacleWeight"
"136","23",16,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.76800429763411,6.30316724505825,0,"ObstacleWeight"
"136","24",17,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.38343490910999,5.93497855762807,0,"ObstacleWeight"
"136","25",18,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.95811848814366,6.19874195451419,0,"ObstacleWeight"
"136","26",19,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.72975405447098,6.19082775672893,0,"ObstacleWeight"
"136","27",20,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.7551975777489,6.41394838924582,0,"ObstacleWeight"
"136","28",21,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.92681038449866,6.34610429447986,0,"ObstacleWeight"
"136","29",22,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.66152399611176,6.10293979652809,0,"ObstacleWeight"
"136","3",23,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.21626812792947,6.07533485261187,0,"ObstacleWeight"
"136","30",24,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.03584115485747,6.48461925625556,0,"ObstacleWeight"
"136","31",25,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.67353644091727,6.32395174171848,0,"ObstacleWeight"
"136","32",26,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.61356955725805,6.33152360242077,0,"ObstacleWeight"
"136","33",27,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.33701433116398,6.33652959491023,0,"ObstacleWeight"
"136","34",28,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,3.34084944312007,5.9109422593061,0,"ObstacleWeight"
"136","35",29,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.39389853574099,6.08920255738585,0,"ObstacleWeight"
"136","36",30,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.47946009501132,5.94692099576349,0,"ObstacleWeight"
"136","37",31,0,0.1,10,7,1,1,5,10,0.6,1,1,2,1,1,1,1,10,NA,NA,0,0,2.39294702762582,6.17314220887848,0,"ObstacleWeight"
